id,summary
437596,Every dimension has a timer.
261199,"Animania is an immersive mod that replaces and improves the passive animals in Minecraft, adding multiple breeds, proper genders, new behaviors, and several new species."
972090,An Updated Fork For paulevs Eden Ring Mod to 1.20.1+
361354,CB: Compressed Blocks - compress your blocks!
308656,Makes dropped items flash when they're about to despawn.
908730,A small library mod for compatibility between mods.
309710,Allows Snow Layer Placement On Stairs And Slabs
499425,A Minecraft mod which adds some very cute snails. 
496030,Intuitive and Persistent Graves
365615,Shows information (like enchantments) about the held item under its name
292908,A client mod that adds fireflies and various glow-in-the-dark ambient particles to your world.
579107,KubeJS Tinkers Construct
994872,A Fabric mod that tweaks the client side of Minecraft.
316946,Alter atomic relative distances using Pym-Particles!
312289,A mod that adds blocks!
682065,Change the player/mobs models and textures with this API for MCreator mods!
623265,🍬 A lot of new foods added to Create!
832070,A simple mod that adds footprint particle for mobs.
412225,Harvest crops in a range!
402256,Allows modpack devs to customize cobble gens
608287,A library mod for Electroblob's Wizardry addons.
630788,Choose between 60+ suits and become a real Superhero in Minecraft!
297365,Compatibility AE & Thaumcraft
945525,Minecolonies Addon with a Winter Village Style
514797,💬 A highly configurable mod to change the chat style and colour on the client.
229068,How many times did you die?
1019300,Renders an alternate tempad portal when used with shaders. It is not as fancy looking but still see-through and better than it not rendering at all.
504899,Use regular deepslate in a stonecutter!
926263,Tiny Alex's Caves Tweaks to make the mod a bit better
344036,✔️ Disables mob spawners whenever they are surrounded by 5 torches.
291926,"Hate Night Vision flashing when it has less than 10 seconds remaining? We do too, so this mod removes it - no more flashing!"
720811,A simple mod that adds fade-in animation for chunks!
922979,Adds integration between the mod FTB quests and Cobblemon
347608,🥚 Chicken eggs on hay blocks hatch safely into chicks just before they despawn.
274782,A simple mod that allows worldgen to be disabled. 
551140,🔨 All metal-containing items are recyclable in a furnace and return raw materials.
945471,An unofficial port of MrCrayfish's Gun Mod
265894,A data-driven world generation tool for Forge and Spigot that gives you full control over Minecraft’s world generation.
581009,Free custom capes and cosmetics for Minecraft
347338,🧟‍♀️🌾 Allows changing the default chance a zombie spawns as the villager variant.
1017231,Add a search bar to the workbench gui inside McCrayfish's Gun mod
608261,Cast powerful spells and upgrade your gear with the power of crystals and your XP!
492295,"Fully client side Gamma / Brightness / Night Vision mod, making it easy to see in the dark. Basically Fullbright for Fabric."
552442,QoL / Utility mod where a right click action will harvest and optionally replant compatible crops.
377624,Mod for the Valhelsia Team modpacks.
948255,A mod let the pillagers use shotguns.
243788,3D Firearms || HD animations || HD Warfare
367534,"☘ Extends bonemeal behaviour. Instant grow with sneak, grow netherwart+cacti+sugarcane and other tweaks."
523013,A new ore that behaves randomly and can drop any item
824725,An addon for Hex Casting adding miscellaneous patterns and a new way of casting while away.
653732,A world generation library.
226294,No more will you need to type out shaped or shapeless recipes.... EVER!
573156,Adds a Rain Shield block which blocks rain from rendering in a large configurable radius
496150,Keeps track of the many embarrassing times you died
290404,A hopper for transferring fluids
655619,Improves some things related to climbing
615459,Adds customizable bars to the status effects overlay to show the remaining duration of effects.
467028,Proximity voice сhat mod with audio positioning and lots of features
446489,Adds various generators from Stone - Unobtainable to produce power!
303780,Just adds a new dimension that is nearly a mirror of the overworld
554210,vanilla friendly Crafting and new uses for Gunpowder. and some explosive stuffs
293704,Disable flight per-dimension.
347394,🔥 Prevents hostile mob spawns and burns them around the campfire in a configurable radius.
312195,EnderIO + CraftTweaker
846321,Adds a TON of Patterns for use on Banners and Shields
893320,Craft an Orb of Origin using custom recipes for the origins mod
238794,Pocket dimensions -- set up your tent and keep everything in it!
484804,"This mod solves the issue of being unable to sleep even when you are safe, due to a random mob lurking in the cave beneath your base."
984037,Backports the wolf variants from the latest version to older versions of the game.
59693,No more boring Squidward villagers! Interact with human villagers and raise a family!
228364,Adds support for Natura woods to BiblioCraft blocks. Requires BiblioCraft to run.
433643,Provides over 125 big multiblock and normal-sized doors.
253874,Custom books with formatting and pictures
873535,Get spawners using a silk touch pick
637729,Adds a blur effect to all GUI backgrounds
224633,"Enable the ability to right-click through wall signs, to interact with chests & other TileEntities"
1037459,Placeholder and Text manipulation library for your Minecraft mods.
349174,Library mod for handling light calculations and similar things
250702,A tweak to many mods to search in Chinese Pinyin
319716,Adds manual handheld tools for the Engineer.
321996,This mod adds 5 types of boots to travel faster. Inspired by Boots Of The Traveler from Thaumcraft.
835597,Make coffee in Minecraft!
522875,Adds tiny redstone gates that you can use to form tiny integrated circuits.
622967,Swamp villages and musical frogs!
273711,"A few interesting mobs, some from Embers and Roots"
348964,"♾ Prevents villager trades from locking up, making them always available. Trade away!"
275343,"This mod hooks in to the GameStage API, and allows various aspects of Tinkers Construct to be put into progression stages."
275408,Bring back a configurable version of 1.7.10 Tinkers' Construct oreberries
377548,Makes snowballs stronger.
248055,A library for most of sokratis12GR's Mods
228189,"NiftyBlocks is a creative and survival-friendly mod that adds in various materials, lawn flamingos, decorations, 72 road signs, and much much more!"
331876,Play minigames to obtain the loot!
551763,Adds New Blocks!
306187,Want to provide a servers.dat file with featured servers? Why overwrite each update when you can just add them without having to remove other peoples servers!
281791,"Professional working bees, just trying to make a living."
964586,Tries to implement cave dweller in a vanilla-friendly way!!
548608,Adds many new realistic axolotl types
922332,A block that offers a daily-changing assortment of random items for sale
331965,Enchantment info in tooltips!
566563,Library mod and shared API for all Technicalities mods
229087,"This mod adds a new death animation. Mobs die, their bodies wrecked, and souls shattered, they just seem to fade away."
486753,Allow you to control spawn weights and group size of mobs by Biome
870276,Allows Forge configurations to be setup at any point in time
356643,Authenticate yourself and re-validate your session
438668,Automatically adds waystone markers to Antique Atlas
331594,"Library which adds Bedrock Animation loading, can generate models and blockstates on fly and more!"
307052,Stone variations vanilla chests.
72210,"Adds ducts, which connect to hoppers and send items in any direction, including upwards."
564236,Experience the Solar System and beyond in Minecraft
282077," Adds over 200 beautiful flowers, plants and other wonderful growing things to your Minecraft World!!"
878095,Adds Gym Badges to Cobblemon!
316304,Adds tooltips to the loot capacitors to show their effectiveness
992252,Spell Engine addon for Soul and Lightning Magic!
359498,Revealing the previously unobtainable for Thaumcraft 6
265090,A mod that adds tons of new weapons based on time ages!
957379,adds more zombies
222548,No more Kabooms
511569,Decorate with new floral vines and flower bushes!
880630,Make trees fall when cut down 
884119,"Minecraft mod expanding upon the sniffer, adding entire new mechanics, while keeping it somewhat vanilla friendly"
363799,"A Ceramic Bucket made of clay for ALL fluids! (Forge, NeoForge, Fabric, Quilt)"
705000,Consolidates various bugfixes and tweaks into a single solution for Minecraft 1.12.2
374371,Step up your vanilla experience with this mod that adds a balanced Stepping enchantment that allows you to walk up entire blocks.
869524,Library with an API using VLC for multimedia integration with Minecraft
351948,A mod that simply adds a helmet with dynamic lighting.
890366,A Magic Based Origin for the Origins Mod that allows you play as a dark warlock
443192,"Adds Wooden Shears (Forge, NeoForge, Fabric, Quilt)"
830265,An Air Based Origin for the Origins Mod that allows you to fly
238361,"'Better mobGriefing GameRule' is a Minecraft mod which improves the 'mobGriefing' game rule, allowing separate values to be specified for individual types of entity."
428877,The official port of the BetterEnd mod. This mod vastly improves the End dimension
308705,3x3 Mining and Digging tools in Vanilla flavor
221939,"Character creation screen, animations, chatbubbles and more."
405211,Create a checklist for players to follow
250193,An item to open the Better Questing GUI
397255,level up your enchantments higher than the vanilla limit
807101,Farmer's Delight addon with foods scavenged from the wild.
889546,A Water Based Origin for the Origins Mod that allows you play as a special water creature
301356,Stop item magnets from destroying your automation!
750806,Simple Create add-on to save space in your storage.
253947,Displays funny quotes when you die in Minecraft
229664,Bloodmagic addon with rituals and more
242677,A powerful universal optimization mod without game play changes.
229208,Mod Library (also adds microblocks since 1.16)
252354,Adds a hang glider to Minecraft!
639982,"What ""The Wild Update"" should and could have been"
321792,"Fancy swimming, elegant sneaking: modern movement without compromises in 1.12."
922951,Customize your cursor!
912097,"Adds modpack version to the server Screen, prevents connection if versions mismatch"
686100,A mechanical extruder block. Can be used to generate any block or item from adjacent blocks/fluids.
562143,Compatibility Mod between Dynamic trees and Oh The Biomes You'll Go
888815,A Land Based Origin for the Origins Mod that allows you play as a giant
915336,Adds many bats with unique loot for spooky season. Originally made for 2023 SpookyJam!
411705,Tilts camera in the direction of damage. Restored 1.2.5 feature.
946184,Adds Custom ShulkerBox-esque Blocks/Items that are shaped like Gifts 
926697,Genetically Modify Minecraft Mobs!
514734,Overhauls the entity attributes system and exposes it with datapacks.
954415,"A compass that will help you find any mob, block or item nearby"
510974,Refined item interactions
676275, Fabric vanish mod to completely hide from other players using /vanish 
407673,✨ Nice and pretty animated damage number particles on top of what is hurt! ✨
917449,Disables the Nether and the End and removes any item from these dimensions
552758,Modern item and fluid pipe mod for Fabric.
422794,Adds a new stables structure with a trader.
952733,"Join pillagers, loot villagers!"
639723,Adds missing blocks for the Twilight Forest
737302,Energy/Item/Fluid transmission with no space limit
922334,A configurable block that automatically sells items placed inside it at midnight
919643,A streamlined shader experience for modpacks
964608,A Pack adding a variety of structures found in the overworld
344020,🍾 Allows the creation of experience bottles (bottles o' enchanting) from your own gathered xp.
973764,Show memory usage in title bar
932098,This part of an extensive mod adds the integration of Croptopia recipes with Farmer's Delight and their addons.
521714,Allows creating ponder scenes and tags with Kubejs
292992,A mod that allows modpack creators to display modpack credits and verify the modpack has been setup correctly.
75598,Tinkerering with Thaumic Creations!
933719,Shows boss summoning information and grants extra experience for defeating bosses
359407,Energy Technology addon for Immersive Engineering
348157,🔪 It's a mod that adds 76 new USEFUL swords to the game
916493,"Horse powered carts and plows, now for 1.20!"
285509,Marvels Infinity Stones in Minecraft
311561,A shared modding library for all of my mods
376809,Improves the drowning and water mechanics of Minecraft.
422981,Just Another Mining Dimension 
285012,"Randomize mobs properties. Add Potion Effects, apply Attribute Modifiers, add Equipment and more!"
989479,A mod expanding upon building shapes and flexibility
499803,"Musical Instrument Minecraft Interface - Play music with multiple instruments, multiple players, and MIDI files!"
485245,A modern bedrock-like world creation menu.
531946,Adds more wild critters to your world!
848761,A mod that adds Genshin Impact's set of instruments into Minecraft!
244858,"::Design Your Bed:: Pick the style, block texture, blanket pattern and color (or use a banner). Dye your sheets and pillow case. Choose an embroidery or create/use/share a custom one."
852096,Befriend legendary creatures to accompany you across the world!
320098,"Like vanilla hoppers, but faster! 3 tiers available"
616190,Added more enhancements to JEI
491137,A serverside logging mod.
430652,A small mod for forge and fabric expanding upon the cold biomes of Minecraft.
281528,"Fires to Ashes, Embers to Soot; An Embers addon."
349239,Take full control over your vanilla game.
233577,Hotkey for autorun
367051,"🌱 Automatically replants/replaces/reseeds crops harvested with a hoe by using the drops. Works with modded drops, carrots, potatoes, beetroots, netherwart, cocoa beans and wheat."
303122,JEI support for throwing items in fluid.
439281,Adds Relics to bridge Trinkets and PlayerEx
960662,Adds Undergarden and Farmer's Delight compatibility. Vanilla style.
690937,Tinker-Style Modularized Metal Golems and Humaniod Golems
981369,"Don't make noise, they can hear you, but you can do something to change it..."
787677,A new origin you can play as based on the bird of the same name
365507,"Mushroom Sheep, Glowshroom & mushrooms are more useful! (Forge)"
252291,Mini Coal and Charcoal
406201,Those gosh darn crashlogs not saying which worldgen feature is crashing!
290201,Allows blocks like ores to be hidden and staged with Game Stages
244759,Automatically (insta-)mines falling gravel blocks that get in your way while mining.
356348,Adds 30 new flavors of cake along with new improvements and mechanics for a better cake experience
631523,Automation addon for Ex Nihilo Sequentia
445926,Wildfires bring both destruction and renewal.
628761,Client Side mod that optimizes entity's on the render thread. Fixes https://bugs.mojang.com/browse/MC-228976
230233,Change the speed that your game will run
968546,Now you can craft drops from hostile mobs in the Nether!
938626,An unofficial fork of Create fixing bugs to work properly in Prominence II
244181,An Addon for JEI that shows the drops of a block.
545405,Over 200 different TNTs to destroy your minecraft world!
687082,Bags that have loot
943774,"Adds fruits, jelly, juice, and fruit-based food in Farmer's Delight style"
1002348,A collection of Random Blocks and Items for Automation
490686,This mod adds close to 200 biomes and aims to make the overworld more realistic and atmospheric
853639,Add new models of decorative bath items to your builds.
311683,A genetics mod that lets you create your own superpowers
435965,Scarecrows' Territory keeps spawners activated!
975728,Core mod for the BCG SMP Modpack
491936,Port of Mo' Structures over to the Forge Mod Loader.
243822,"Code Chicken Core, Deprecated."
421763,"Expanding upon the lackluster badlands biome, Mojang-style."
231305,BuildCraft Core Module
968685,Now you can craft drops from hostile mobs in the End!
967869,Now you can craft drops from hostile mobs in the Overworld!
374736,The easiest and most simple way to filter items!
510234,Helpful camera utilities
858703,Multi-use tools called Paxels.
958623,Adds a Pet Shop to Villages! Allowing Players to buy an array of custom pets!
858060,A Fabric 1.19.4 port of Updated Wall-Jump! as both previous projects are no longer maintained.
568457,Adds extra animals and insects to Minecraft!
78057,Tinkers' Mechworks is a mod that adds various redstone machines.
297209,"Grappling hooks done simple, natural, and useful."
682644,Bushier Flowers: Farm Flowers & Dyes Or Make Bouquets! [Fabric/Forge]
238695,Simple mod to create torches from bones
543652,Forces Infinity enchantment to work with all arrows in 1.16 - 1.20. Forge & Fabric
632973,A performance mod that fix large freeze frames and fork of ForgetMeChunk mod for Minecraft Forge
458203,"Level up, loot the vaults and defeat the bosses to collect 16 artifacts!"
443034,A forge port of Camera Overhaul. Makes gameplay more satisfying through the use of various camera tilting.
345614,"🔮 Allows the creation of smaller nether portals, specifically 1x2, 1x3 and 2x2."
284745,Creative flight that doesn't ruin exploration
303422,Better Dungeons and Chocolate Quest updated to 1.12+
299602,Giving instruments to Minecraft mobs since 2018
518157,New threads and creatures into minecraft! (Previously known as Ancient Beasts)
284563,Team Islands adds a new world type which is a void world with a hub in center and islands spawning around it
59489,Displays current health and damage to creatures with ingame popoffs and a portrait.
430824,"Adds more dynamic music ques, and more music itself for that!"
66672,"MFR aims to automate a number of tasks that previously would be difficult, boring, or work-intensive."
527804,"Adds tips to the loading screen, which can be customized!"
341875,Allowing players to teleport to each other. 
946784,UI sounds & more.
221915,This mod adds several crafting and smelting recipes to the game.
262146,Item durability HUD
645496,"Adds slabs, stairs, walls, fences, and more non-full block variants of many vanilla blocks."
294335,An optional coremod to allow BetterWithMods to do some extra things.
880483,Adds support to L_Ender 's Cataclysm for better combat
602828,A collection of more than 100 origins to fully expand the origins experience.
549381,Bridging Create and PneumaticCraft: Repressurized together
226958,Ever wanted to create your own mob spawners? Now you can!
277890,Finite Water Control for 1.12
913476,👹Additions to the nether! new monsters and equipment.
264684,Dirt2Path lets you convert Dirt Blocks into Path Blocks when using a Shovel
289953,Play an animation splash as modpack starts loading
228363,Adds support for Forestry woods to BiblioCraft blocks. Requires BiblioCraft to run.
502254,Bring your Minecraft world into your Discord guild
561294,"Add Custom Dragons Markers (Fire, Ice and Lightning) for the Antique Atlas."
281525,The meat is back!
534301,Simple diamond-based economy for fabric
975460,A Library mod used by The Panda Oliver
345973,🖼️ Easily cycle through placed paintings by right-clicking them with another painting in hand.
373261,Auto Config but updated.
274807,Vanilla and Modded Ores in the Nether/End
443101,"Fantasy mod bringing you Unicorns, Two Seater Riding, Horse Whistle and more!"
319057,Config Screen API for Fabric 1.14
905218,"Addon for Amethyst Imbuement that brings new Armor, Weapons, Trinkets, and Materials!"
223666,"Essentia management in storage, transportation, and application"
862201,"Armor with a golden trim will distract piglins from attacking you, just like vanilla golden armor."
476789,Mount and Blade style controls for Minecraft!
227886,Creepers sneak up and stalk you
873563,Display Block Distance on Treasure Maps
255038,Nice Innovative Creative Enhancements
388157,Provides a pre-generator for Minecraft worlds.
250207,A mod with RF powered and redstone controlled lights
482265,Adds trophies! Can be customized with data packs
559983,[Fabric/Forge] A shop/bartering mod that accepts items or currency.
854169,"Ars Artifice focuses primarily on a new Artificing mechanic, allowing players to create curios that automatically cast spells when certain events effect the player"
567114,Convert blocks into resources.
326599,Makes torches placeable on the ceiling.
521066,"Adds a block that drips water onto another block below it, slowly transforming it"
530544,Geode style resource gathering
544350,⭐ An extensive modding library built for everyone.
313402,Adds ProjectE conversions for recipes from other mods!
244260,"A ""mini F3"" HUD mod, with light level, spawn & slime chunk overlays etc."
229306,linked color coded ender chests
584728,"Bridge Mana & Artifice with Ars Nouveau, and PlayerEx, and more!"
318603,Plushies to decorate your home with 😊
626823,Fabric Auction House Addon for Diamond Economy
792995,Manually Control When You Crawl
405262,Click chests/containers through signs and item frames
381068,Adds an upgradable bag that can store and unload your favorite yurts
616457,A collection of code used throughout projects under the Lodestar team.
231312,BuildCraft Transport Module
296028,Wand that can place invisible light source! also supports Colored Lighting
298969,Spartan Weaponry and Ice and Fire Compatibility Mod
231307,BuildCraft Builders Module
238050,"Ever wanted to build a rope bridge to an inaccessible area? With Rope Bridge, you can!"
667803,Adds Ars Nouveau golems for GeOre geodes
522529,"Mo' Spells is an Electroblob's Wizardry spell pack, adding integration for the Mowzie's Mobs mod!"
417851,Werewolf addon for Vampirism - Become a vampire!
366263,"Vanilla-friendly health-based nameplate coloring, better villager & pet name visibility, many configs. tags: nametags pets QoL lightweight client-sided clientsided tweaks tames quality of life combat cosmetics colors players disable forge fabric quilt"
367734,Simple tiered mass item storage.
302381,"Adds new TNTs, C4, Landmines, Bazookas and much more!"
665868,"Enhance the item-dropping experience.  Adds beams, sparkles, and other effects for item drops."
450748,A modding library for Eltrut & Co.
282561,Simple utilities for StoneBlock pack.
863330,A mod that adds a chunk loader which can be upgraded like a beacon
711903,"An addon for the Friends&Foes mod, adding a beekeeper hut structure."
471136,Library Mod
356461,Super simple zoom key for Minecraft 1.19
893352,An origin that specialises in head on combat!
348076,Better identify enchanted books
530863,An addon that adds various weapons for Mr. Crayfish's Gun Mod
1006057,A small sized origin based on paper for the Origins mod.
230495,A core mod to let modders have collections of blocks as entities.
290702,A compass given to players that points to their last death position.
529404,Adds support for additional database types to Ledger
962916,A Guidebook API and alternative to Patchouli
231311,BuildCraft Silicon Module
898104,IC2Classics Config Library
408807,Compatibility Mod between Dynamic trees and Atum 2
965820,Added some stone lanterns
402964,Adds a new food called Golden Berries. Made the same way of Golden Carrots but with berries!
558439,Creepers explode harmlessly and beautifully
903910,"A fabric server side mod to create custom, and modify existing commands"
870076,"In-game resource pack, data pack and shader browser and updater"
538686,Looking for a way to heal your character faster in Minecraft? Now you can do it while you sleep with our Healing Bed modification.
342655,Spawners now have a cooldown.
341857,Disable auto-jump on first pack load without any fuss
523860,Command your villager army into war! with special AI’s and Screen’s! PVP teams supported!
66675,"Ores in the Nether! Coal, diamond, gold, iron, lapis, redstone, tin, copper, emerald, silver, lead, uranium."
232838,"Logistics Pipes is an extensive overhaul of the Buildcraft pipe system. It allows for better distribution of items via pipes, more organised stockkeeping and easier automated crafting."
225603,"Display ghost structures and export parts of your world, all inside Minecraft!"
686569,"This fabric mod adds permission checks into vanilla, to allow for full permission customization."
277136,A ServerSide mod to Support more Blocks in AE2 Spatial Storage
942162,Adds fireflies to Minecraft because Mojang removed them.
1020380,A utility mod for BigChadGuys modpacks
631269,A mod that adds Slenderman.
358082,This mod will glow up items from you list.
446173,Uses the attack indicator for more than just melee attacks
451553,[Forge] This mod displays the item NBT (Named Binary Tag) on their tooltip 
820136,An API for >64 item stack sizes
825357,Fork of betterendforge to fix bugs. Use biomes and structures to decorate and beautify the end.
870762,A 1.20 mod that aims to add more content to the new Archeology feature.
981139,Adds multiple new mob variants seamlessly integrated into your Minecraft world.
437558,Show Piglin Bartering Trades In JEI
461424,RPG styled compass
293320,"🗿 Adds a configurable chance for mobs to drop their head, using vanilla resources only."
570119,Compatibility Mod between Dynamic trees and Upgrade Aquatic
1013669,Adds a faithful rendition of Trevor Henderson's iconic monster to the game.
630841,Allow list for mob / entities for mobGriefing gamerule
59968,Adds many RPG-style mob variants fitting with vanilla Minecraft.
390880,A forge mod that adds a multiblock furnace that can smelt multiple items at once
519973,Fully plan a Tinkers' Construct tool before making it!
635620,Adds a new field of science to Create.
962885,"Explore a redesigned overworld: new animals, reshaped biomes, livelier landscapes. "
900435,Mod adding various decorative and effective models to give you magical vibe you might desire.
455438,Discover new creatures from the ocean depths!
246761,Corn the way Mojang might add it!
344360,"😭 Ghasts drop their tears periodically when a player is close, allowing sustainable farming."
319582,"A simple mod that allows your pets to respawn after death when you next sleep using a new item, the Etheric Gem."
301631,"It's looting like you've never seen it before! Mobs, chests, and bosses drop new loot cases!"
556381,"Client-side mod designed to improve Minecraft's ambience through particles, visual effects and sounds"
342097,🔮 Spreads (nether) blocks to the overworld around nether portals in a configurable radius.
332234,A very advanced and extensive roguelike dungeons mod
944203,Compatibility addon between Relics and Alex's Mobs
857799,A highly customisable server-side mod for viewing which dimension each player is currently in.
357362,Adds additional bars to the game that go along with Iron Bars!
241994,"Big Reactors is a mod for Minecraft, built on the Forge modding platform."
729297,Ores that drop more materials!
698105,Adds more diamonds to Minecraft!
384508,Resourcefulbees allows pack devs to create a dynamic number of customized bees
631455,Companion Mod for Mow's Mods
282743,Discord Rich Presence
278398,Simple Mod-pack Utility to allow switching between PackModes
934617,Add various glasses to Minecraft!
280602,Sheep that generate energy
897407,Adds a few new potions and tipped arrows to Minecraft based on existing status effects!
296019,A common library used by SteveKunG's mods
410743,"🐝 Tiny bees, or big! Bigger group spawns and increased hive space."
375969,Wolves With Armor adds special armor items for wolves (and a few extra utilities) that keep them nice and safe.
287443,Makes many of the vanilla animals look a bit nicer
575109,Replaces the old weather rendering with particles while spicing it up by adding new effects!
681693,Adds unique weapons designed and balanced around the better combat mod
303441,🗿 Allows the collection of player heads via command or death event.
534161,Brewing placeable and drinkable beers in Minecraft!
845950,A create addon that adds guns and rockets
268326,Companion mod to Better With Mods. Ye olde addons extraordinaire.
513689,Moves items smoothly in inventories
228029,"(Formerly Archimedes Ships Plus) Sail a boat, Fly in the skies, or Plunder the depths of the oceans."
302957,Animation/GUI tools
290612,Primitive Technology and Gear for Early Game Expansion
847751,Adds a bunch of random desserts to Minecraft!
631414,"Iron, Golden, Diamond, Emerald and Netherite Bows."
537746,A simple mod that makes it so a bed will not explode upon use when in other dimensions.
271856,TerraFirmaCraft styled ore generation with modpacks in mind.
367337,"Spice up survival gameplay with thirst, sleep and more mechanics"
251121,Adds Immersive Engineering wires that transmit IndustrialCraft2 EU and other useful devices like control panels
698488,A veinminer for servers that works with vanilla clients. Also includes a tunnel digger
286487,Loot for RPG style gameplay
842106,A massive expansion to Farmer's Delight.
525693,KubeJS plugin for Occultism.
267721,Every Hit Matters! How is a rightful hit [under certain condition] doing no damage acceptable?
301310,It adds trophies!
934252,Custom items for CTE2
925866,Adds additional medieval stuff to the Epic Knights mod
867003,Refined Storge and AE2 addon for the alter
386534,Sully's Mod aims to add interesting features while still keeping a vanilla feeling
836630,Improve immersion with a more pronounced fog!
297344,"Various client-side tweaks, such as hand restock, hotbar swap/cycle, flexible/fast block placement etc."
284139,Adding MultiBlock Support to GameStages
222153,"An addon for Thaumcraft 4+5. Automation, Logistics, and Other Toys"
439870,Customize your minecraft avatar!
241268,"Add a more immersive way to handle, craft and store objects in Minecraft"
538316,Spice up the game with new player death messages.
410500,Ever wanted a pig in snowy biomes? No? Well here you go anyway!
896210,"Small mod that integrates into RS, AE2 and Quark to respect jewel data into sorting by name"
472772,Launch at the speed at light.
446366,🔥 Disables the default firespread and makes fire go out after a configurable delay.
664298,Stack items initially stacking up to 16 now up to 64
281132,An Alternative to HeadCrumbs & TwitchCrumbs (Mob Only)
490812,"Collection of new unique artifacts, blocks, enchants, and other stuff."
273187,Adds a pragmatic solution to pulling from the side instead of the top.
418514,Connect your fences with a decorative chain!
826970,A Mixin loader designed for maximum compatibility.
451839,This mod adds a simple Cookbook that explains everything you should know about Farmer's Delight
393321,The entire world has been converted into a frozen wasteland with heavy never ending snowstorms.
533792,A custom MobSpawner plugin
410830,Keep hydrated!
481655,"FORGE VERSION - The Female Gender Mod introduces extra player model customization options, including a unique feature that adds a personalized touch to your avatar."
542473,A flexible Disenchanter because loot shouldn't go to waste
231313,BuildCraft Robotics Module
318299,"Loot bags created with data packs, plus a starting inventory loot table"
478890,Adds more sounds
241805,"Shear Pigs, Cows and Chickens!"
264161,What could be better except some real fancy dapper llamas?
385463,A Fabric library to help modders with shader usage
380771,Guide-API fork for 1.14+ - Allows modders to easily create in-game documentation.
938916,Mod addon for Chipped to allow to craft ANY recipe with stonecutter
630431,"Addon that bridges Ars Nouveau with other mods like Identity, Pehkui, Scaling Health, PMMO or Malum. Also adds Stairs/Slab/Wall variants."
546115,Adds 100+ Vibrant Dyed Wood Blocks
491890,A new form of entertainment
242568,Adds a clay bucket for early game.
392748,Adds JEI info entries for enchantments. Press R while hovering over a book with a single enchantment to view info about it.
394667,Makes soul fire actually have unique properties 
844235,Adds REI compat to bewitchment
227391,Shared code for Forge mods
663213,Mod for optimizing signs and beacons.
247907,"Early Game Survival, Expanded Nether, Monsters and Mystery"
241596,katana mod
247694,"Recipe Viewer, Inventory Manager, Item Spawner, Cheats and more"
428199,"Can drastically improve frame rates by limiting how far away tile entities and entities can render, with configurable ranges. "
300742,Standalone Mechanical Power API
891937,Jukebox Visual Overhaul
594072,Library to help mods coordinate item movement cooldowns
630726,store and sell items in Apple Crates !
308851,Fixes that nasty efficiency loss in Extra Utilities 2 that makes large farms impossible and more.
229588,Tool used to create custom dimensions
300639,"True Invisibility: Hide particle effects, armor, weapons, and from mobs"
711131,Pure Chaos is an addon for the Chaos Awakens mod. It adds a new ore for after ultimate gear.
365521,Plays a sound when Minecraft is finished loading.
857737,"A mod that adds fictional mobs to the game, with cool and unique functions"
414350,"✏️ Add any extra item drops to entities via commands and config, drop chance supported."
230556,A mod about Pet Rocks
857141,A client-side mod that logs exceptions that stop you from joining a server
911786,Having trouble sorting your Shulker boxes? Looking for ways to better customize them so they stand out? We’re here to help.
979675,"Join the dark side of magic, we have cookies!"
430382,Introduces a tier system and better effect scaling for beacons
279053,"Advanced transport, sorting & storage for items & fluids"
682925,Fixes an issue with the Entangled mod that causes servers to hang
552456,"Player Companions adds additional creatures which will follow, protect or help you."
282415,"A small mod that adds mobs with ""Minecrafty"" feel."
273640,Completely overhaul the Minecraft health system and make it your own!
254466,This is a very simple mod that adds a block that takes the player to a void world.
711533,A mod that adds building blocks and variations of building blocks to your world!
496541,Corail Woodcutter Extension to support additional mods (BYG)
401284,Adds successors to Netherite items
250109,Chisel - For Sheep
293702,Parry projectiles with your shield!
984000,A gear core addon that adds equipment set bonuses!
412956,💎 Players can find minerals inside stone-type blocks when mining in the overworld and nether.
287606,Adds new power adapter block to convert power.
483073,Summon friendly mobs to guard your base! These tamable animals have an area-of-effect which forces hostile mobs to despawn.
250226,Adds More Bees to Forestry
514409,Adds a variety of weapons and armor to fight against parasites.
951106,A small compatibility mod for create and the salt mod.
274331,Limiting the amount of spawns a spawner can do in it's lifetime.
421782,A simple but effective speed measuring tool!
309136,A library mod containing essential files for Daveyx0's mob mods
382023,Small patch mod fixing issues in SevTech
354353,TFC TNG Compatible Water Containers
269863,Core mod for Turkey's various projects
566953,Colorful neon lights !
984932,A library for Kev's mods
254317,"Register custom dimensions to the game and/or use per-world gamerules, time, weather etc."
291507,"Modjam 5 2008.1 submission, adds 3d printed space guns"
864875,"FD compat for KubeJS - custom knives, pies and feasts"
406383,Disables inventory slots
408759,Put glass panes inside other blocks
289753,Allows the JourneyMap mod to be staged with GameStages
76845,Adds stats to the tooltips of Tinkers' Construct tool parts
376876,Add new Materials to Tinkers Construct
268819,Find crops in the wild!
338779,"Adds underground structures, treasures pots, mushrooms, stalactites and even more !"
699599,Fix fast projectiles not rendered properly clientside.
277668,Plays the respective equip sound when (un)equipping armor in a menu
286170,Adds new arrows. What do you expect.
654478,A Minecraft mod for creating and interacting with web browsers
556408,Reintroduces vanilla-like smooth lighting to non-full blocks (e.g. dirt paths and how they have dark shading when directly next to a full block) when using Sodium. 
